Time	Magnet_I_(A)	Magnet_V	B_digital_(T)	B_analog_(T)	moment_(emu)	Hall_voltage	Setpoint_A_(K)	Setpoint_B_(K)	R_A_(Ohm)	R_B_(Ohm)	Main_Heater_(%P)	Secondary_Heater_(%P)	T_VTI_(K)	sensor_B_(K)	sense_phase	sense_amplitude	lock-in_X	lock-in_Y	1st_stage	2nd_stage	Magnet	Switch	He_Pot	Charcoal	Vibrator_ampl.	Vibrator_offset	monitor
5.23128E+4	5.55583E+1	9.00000E-1	4.70690E+0	4.88271E+0	1.41663E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.99836E+0	3.61413E-1	7.96026E-7	1.04231E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80305E+0	4.02496E-4	3.78096E-3
5.23148E+4	5.54764E+1	9.00000E-1	4.70096E+0	4.88271E+0	1.42814E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.01906E+0	3.61407E-1	8.02640E-7	7.10696E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80295E+0	4.05501E-4	6.54707E-3
5.23168E+4	5.54391E+1	9.00000E-1	4.69789E+0	4.88271E+0	1.42050E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.95155E+0	3.61367E-1	7.98345E-7	4.63407E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80353E+0	4.08909E-4	1.17735E-2
5.23188E+4	5.54391E+1	9.00000E-1	4.69680E+0	4.88271E+0	1.43483E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.03582E+0	3.61403E-1	8.06279E-7	1.53023E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80292E+0	4.21572E-4	2.25824E-3
5.23208E+4	5.54019E+1	9.00000E-1	4.69365E+0	4.88271E+0	1.43716E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.04485E+0	3.61409E-1	8.07684E-7	7.09289E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80261E+0	4.14148E-4	4.13861E-3
5.23228E+4	5.53572E+1	9.00000E-1	4.68986E+0	4.88271E+0	1.42996E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.02159E+0	3.61324E-1	8.03667E-7	1.87605E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80282E+0	4.05086E-4	4.53056E-3
5.23248E+4	5.53274E+1	9.00000E-1	4.68764E+0	4.88271E+0	1.44316E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.00497E+0	3.61412E-1	8.10919E-7	1.50104E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80305E+0	4.12127E-4	2.03750E-3
5.23268E+4	5.52529E+1	9.00000E-1	4.68287E+0	4.88271E+0	1.43453E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.00228E+0	3.61385E-1	8.06232E-7	1.08296E-8	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80308E+0	4.02450E-4	4.36123E-3
5.23288E+4	5.52231E+1	9.00000E-1	4.67961E+0	4.88271E+0	1.43073E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.96954E+0	3.61455E-1	8.04031E-7	5.64062E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80329E+0	4.03817E-4	7.12540E-3
5.23308E+4	5.52008E+1	9.00000E-1	4.67687E+0	4.88271E+0	1.43535E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.97125E+0	3.61395E-1	8.06884E-7	1.08695E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80332E+0	4.17327E-4	5.81297E-3
5.23328E+4	5.51785E+1	9.00000E-1	4.67472E+0	4.88271E+0	1.43736E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.00626E+0	3.61436E-1	8.07810E-7	2.30090E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80315E+0	4.42614E-4	3.87068E-3
5.23348E+4	5.51375E+1	9.00000E-1	4.67125E+0	4.88271E+0	1.44471E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.98658E+0	3.61425E-1	8.11989E-7	4.66030E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80305E+0	3.70384E-4	6.19779E-3
5.23368E+4	5.50966E+1	9.00000E-1	4.66796E+0	4.88271E+0	1.45198E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.01169E+0	3.61455E-1	8.16084E-7	3.72922E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80298E+0	4.04704E-4	3.59575E-3
5.23388E+4	5.50556E+1	9.00000E-1	4.66495E+0	4.88271E+0	1.45585E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.97753E+0	3.61414E-1	8.18309E-7	3.10259E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80319E+0	4.27217E-4	1.21753E-3
5.23408E+4	5.49960E+1	9.00000E-1	4.66114E+0	4.88271E+0	1.44974E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.95035E+0	3.61411E-1	8.14799E-7	7.41939E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80359E+0	4.13142E-4	3.13412E-3
5.23428E+4	5.49718E+1	9.00000E-1	4.65744E+0	4.88271E+0	1.44776E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.94875E+0	3.61586E-1	8.13681E-7	6.85706E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80363E+0	4.01150E-4	1.07440E-2
5.23448E+4	5.49476E+1	9.00000E-1	4.65516E+0	4.88271E+0	1.45556E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.92656E+0	3.61486E-1	8.18395E-7	3.77858E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80372E+0	4.03497E-4	1.08318E-2
5.23468E+4	5.49066E+1	9.00000E-1	4.65169E+0	4.88271E+0	1.46368E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.95856E+0	3.61453E-1	8.22863E-7	9.99510E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80332E+0	3.94186E-4	4.16448E-3
5.23488E+4	5.48768E+1	9.00000E-1	4.64952E+0	4.88271E+0	1.45596E-4	9.85100E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.96454E+0	3.61478E-1	8.18401E-7	8.09926E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80336E+0	4.28307E-4	1.42251E-2
5.23508E+4	5.48322E+1	9.00000E-1	4.64658E+0	4.63415E+0	1.45334E-4	9.31229E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.00485E+0	3.61367E-1	8.16957E-7	3.27886E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80295E+0	3.79370E-4	1.31445E-2
5.23528E+4	5.47688E+1	9.00000E-1	4.64261E+0	4.63171E+0	1.46095E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.92241E+0	3.61362E-1	8.20972E-7	2.73704E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80373E+0	4.08634E-4	1.08331E-2
5.23548E+4	5.47520E+1	9.00000E-1	4.63898E+0	4.63171E+0	1.46306E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.97136E+0	3.61408E-1	8.22200E-7	4.56452E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80335E+0	4.06547E-4	6.18760E-3
5.23568E+4	5.47352E+1	9.00000E-1	4.63717E+0	4.63171E+0	1.46762E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.20399E+0	3.61121E-1	8.24831E-7	8.12209E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80099E+0	4.06225E-4	3.63050E-3
5.23588E+4	5.46794E+1	9.00000E-1	4.63244E+0	4.63171E+0	1.47000E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.02534E+0	3.61413E-1	8.25721E-7	8.86321E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80285E+0	4.12478E-4	6.12183E-3
5.23608E+4	5.46422E+1	9.00000E-1	4.62979E+0	4.63171E+0	1.46296E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.97696E+0	3.61413E-1	8.21998E-7	3.72458E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80323E+0	3.98756E-4	4.82605E-3
5.23628E+4	5.46013E+1	9.00000E-1	4.62705E+0	4.63171E+0	1.45629E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.98871E+0	3.61382E-1	8.18473E-7	-3.29783E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80322E+0	4.04291E-4	3.54057E-3
5.23648E+4	5.45715E+1	9.00000E-1	4.62358E+0	4.63171E+0	1.46352E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.94178E+0	3.61430E-1	8.22468E-7	-6.25061E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80355E+0	4.05934E-4	3.19596E-3
5.23668E+4	5.45156E+1	9.00000E-1	4.61978E+0	4.63171E+0	1.46948E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.02092E+0	3.61314E-1	8.25883E-7	1.87299E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80282E+0	4.11251E-4	3.47598E-3
5.23688E+4	5.44895E+1	9.00000E-1	4.61635E+0	4.63171E+0	1.46174E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.95056E+0	3.61523E-1	8.21360E-7	7.21535E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80347E+0	4.38997E-4	5.15588E-3
5.23708E+4	5.44560E+1	9.00000E-1	4.61388E+0	4.63171E+0	1.45947E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.97118E+0	3.61384E-1	8.20290E-7	2.64830E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80330E+0	3.98771E-4	4.24365E-3
5.23728E+4	5.44188E+1	9.00000E-1	4.61131E+0	4.63171E+0	1.46927E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.99192E+0	3.61458E-1	8.25798E-7	7.86126E-11	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80305E+0	4.27186E-4	4.56084E-3
5.23748E+4	5.43983E+1	9.00000E-1	4.60863E+0	4.63171E+0	1.47676E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.99255E+0	3.61406E-1	8.30045E-7	5.16001E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80305E+0	4.15761E-4	4.53680E-3
5.23768E+4	5.43592E+1	9.00000E-1	4.60576E+0	4.63171E+0	1.47476E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.01028E+0	3.61340E-1	8.28820E-7	1.97505E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80294E+0	4.14349E-4	4.33807E-3
5.23788E+4	5.43015E+1	9.00000E-1	4.60198E+0	4.63171E+0	1.47253E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.98213E+0	3.61358E-1	8.27430E-7	3.39843E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80313E+0	4.09275E-4	7.06793E-3
5.23808E+4	5.42624E+1	9.00000E-1	4.59720E+0	4.63171E+0	1.48022E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.96704E+0	3.61474E-1	8.31791E-7	2.91017E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80342E+0	4.21867E-4	4.11584E-3
5.23838E+4	5.42289E+1	9.00000E-1	4.59427E+0	4.63171E+0	1.48712E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.94507E+0	3.61473E-1	8.35947E-7	-4.11259E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80356E+0	4.29888E-4	4.67407E-3
5.23878E+4	5.41730E+1	9.00000E-1	4.58953E+0	4.63171E+0	1.47663E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.01482E+0	3.61339E-1	8.29890E-7	3.85303E-11	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80299E+0	4.16988E-4	5.87629E-3
5.23918E+4	5.40762E+1	9.00000E-1	4.58134E+0	4.63171E+0	1.47684E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.00295E+0	3.61327E-1	8.29843E-7	5.83839E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80298E+0	4.05777E-4	4.14602E-3
5.23938E+4	5.40464E+1	9.00000E-1	4.57881E+0	4.63171E+0	1.48661E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.05969E+0	3.61259E-1	8.35317E-7	9.49374E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80258E+0	4.23165E-4	4.47940E-3
5.23958E+4	5.39980E+1	9.00000E-1	4.57471E+0	4.63171E+0	1.48202E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.97606E+0	3.61495E-1	8.32579E-7	5.54058E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80327E+0	3.85383E-4	6.23447E-3
5.23978E+4	5.39719E+1	9.00000E-1	4.57250E+0	4.63171E+0	1.48769E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.00363E+0	3.61168E-1	8.36303E-7	8.00083E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80293E+0	4.07894E-4	8.43791E-3
5.23998E+4	5.39346E+1	9.00000E-1	4.56960E+0	4.63171E+0	1.50324E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.99057E+0	3.61049E-1	8.44303E-7	7.34601E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80296E+0	4.07465E-4	3.18449E-3
5.24018E+4	5.38900E+1	9.00000E-1	4.56660E+0	4.63171E+0	1.49967E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.99629E+0	3.61056E-1	8.41990E-7	4.30599E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80309E+0	3.96761E-4	8.19975E-4
5.24038E+4	5.38546E+1	9.00000E-1	4.56256E+0	4.63171E+0	1.48549E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.00233E+0	3.61138E-1	8.34070E-7	3.34196E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80304E+0	4.00472E-4	3.36581E-3
5.24058E+4	5.38192E+1	9.00000E-1	4.55956E+0	4.63171E+0	1.48969E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.95818E+0	3.61424E-1	8.36600E-7	1.14460E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80354E+0	3.89342E-4	2.28871E-3
5.24078E+4	5.37856E+1	9.00000E-1	4.55672E+0	4.63171E+0	1.49328E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.92301E+0	3.61493E-1	8.39255E-7	2.01376E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80373E+0	4.14584E-4	4.74152E-3
5.24098E+4	5.37447E+1	9.00000E-1	4.55325E+0	4.63171E+0	1.48980E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.92410E+0	3.61561E-1	8.37480E-7	-5.79932E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80385E+0	4.09801E-4	5.59001E-3
5.24118E+4	5.37112E+1	9.00000E-1	4.55079E+0	4.63171E+0	1.50408E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.03382E+0	3.61349E-1	8.45665E-7	1.31168E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80260E+0	3.93323E-4	6.53677E-3
5.24138E+4	5.36702E+1	9.00000E-1	4.54799E+0	4.63171E+0	1.50760E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.98820E+0	3.61321E-1	8.47126E-7	5.51565E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80326E+0	4.02190E-4	2.95295E-3
5.24158E+4	5.35883E+1	9.00000E-1	4.54312E+0	4.63171E+0	1.49204E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.93448E+0	3.61385E-1	8.38355E-7	5.10594E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80372E+0	3.93483E-4	3.02710E-3
5.24178E+4	5.35883E+1	9.00000E-1	4.54000E+0	4.63171E+0	1.50222E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.18722E+0	3.61056E-1	8.44315E-7	2.88422E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80110E+0	4.02514E-4	2.64797E-3
5.24198E+4	5.35548E+1	9.00000E-1	4.53716E+0	4.63171E+0	1.51010E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.07354E+0	3.61361E-1	8.47969E-7	3.68563E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80221E+0	4.26199E-4	5.11991E-3
5.24218E+4	5.35176E+1	9.00000E-1	4.53401E+0	4.63171E+0	1.50942E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.04060E+0	3.61270E-1	8.48130E-7	4.15227E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80253E+0	4.10605E-4	2.76778E-3
5.24238E+4	5.34841E+1	9.00000E-1	4.53158E+0	4.63171E+0	1.50742E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.03367E+0	3.61309E-1	8.46901E-7	4.95425E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80275E+0	4.00040E-4	2.86436E-3
5.24258E+4	5.34319E+1	9.00000E-1	4.52814E+0	4.63171E+0	1.50407E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.96377E+0	3.61399E-1	8.45088E-7	4.58425E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80324E+0	4.08202E-4	4.26081E-3
5.24278E+4	5.34170E+1	9.00000E-1	4.52549E+0	4.63171E+0	1.51834E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.96186E+0	3.61421E-1	8.53363E-7	7.39509E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80335E+0	4.25715E-4	2.92177E-3
5.24298E+4	5.34021E+1	9.00000E-1	4.52423E+0	4.63171E+0	1.52047E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.97863E+0	3.61496E-1	8.54573E-7	7.67179E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80300E+0	4.08722E-4	1.38264E-2
5.24318E+4	5.33351E+1	9.00000E-1	4.51855E+0	4.63171E+0	1.51931E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.99515E+0	3.61288E-1	8.54060E-7	2.70330E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80306E+0	4.30253E-4	3.92917E-3
5.24338E+4	5.33016E+1	9.00000E-1	4.51571E+0	4.63171E+0	1.51844E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.98194E+0	3.61473E-1	8.53200E-7	6.55334E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80315E+0	3.94982E-4	3.10196E-3
5.24358E+4	5.32568E+1	9.00000E-1	4.51240E+0	4.63171E+0	1.50828E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.99276E+0	3.61340E-1	8.47749E-7	3.73062E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80308E+0	4.23199E-4	4.30189E-3
5.24378E+4	5.32122E+1	9.00000E-1	4.50924E+0	4.63171E+0	1.50929E-4	9.30700E+2	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.93798E+0	3.61471E-1	8.48113E-7	1.43728E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.80351E+0	4.08295E-4	7.44591E-3
