Time	Magnet_I_(A)	Magnet_V	B_digital_(T)	B_analog_(T)	moment_(emu)	Hall_voltage	Setpoint_A_(K)	Setpoint_B_(K)	R_A_(Ohm)	R_B_(Ohm)	Main_Heater_(%P)	Secondary_Heater_(%P)	T_VTI_(K)	sensor_B_(K)	sense_phase	sense_amplitude	lock-in_X	lock-in_Y	1st_stage	2nd_stage	Magnet	Switch	He_Pot	Charcoal	Vibrator_ampl.	Vibrator_offset	monitor
4.18308E+4	7.47518E+1	1.30000E+0	6.33297E+0	6.40646E+0	4.71493E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.18223E+0	3.60705E-1	2.64381E-8	-4.96699E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79755E+0	4.14423E-4	2.98378E-3
4.18328E+4	7.47146E+1	1.30000E+0	6.32982E+0	6.40646E+0	4.74882E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.19635E+0	3.60648E-1	2.66359E-8	-2.12289E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79745E+0	4.08227E-4	4.61895E-3
4.18348E+4	7.46847E+1	1.30000E+0	6.32737E+0	6.40646E+0	4.88606E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.18532E+0	3.60731E-1	2.74034E-8	-1.59602E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79754E+0	4.09271E-4	3.86755E-3
4.18368E+4	7.46363E+1	1.30000E+0	6.32400E+0	6.40646E+0	5.42843E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.14808E+0	3.60692E-1	3.04508E-8	-2.20999E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79788E+0	4.06451E-4	1.07467E-3
4.18388E+4	7.45992E+1	1.30000E+0	6.32127E+0	6.40646E+0	5.32639E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.20241E+0	3.60704E-1	2.98759E-8	-1.99433E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79738E+0	4.12797E-4	3.69861E-3
4.18408E+4	7.45656E+1	1.30000E+0	6.31764E+0	6.40646E+0	5.64564E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.18095E+0	3.60676E-1	3.16684E-8	-1.31175E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79750E+0	4.10405E-4	4.56393E-3
4.18428E+4	7.45321E+1	1.30000E+0	6.31436E+0	6.40646E+0	6.26050E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.13026E+0	3.60683E-1	3.51147E-8	-3.69259E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79790E+0	3.96146E-4	1.11408E-2
4.18448E+4	7.44799E+1	1.30000E+0	6.30994E+0	6.40646E+0	7.15267E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.14665E+0	3.60712E-1	4.01186E-8	-5.34207E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79793E+0	4.06774E-4	6.90967E-3
4.18468E+4	7.44538E+1	1.30000E+0	6.30800E+0	6.40646E+0	7.18060E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.22721E+0	3.60571E-1	4.02777E-8	-2.81190E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79721E+0	3.99148E-4	2.43451E-3
4.18488E+4	7.44129E+1	1.30000E+0	6.30537E+0	6.40646E+0	5.78193E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.18550E+0	3.60584E-1	3.24224E-8	-6.45752E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79744E+0	4.01772E-4	5.11098E-3
4.18508E+4	7.43906E+1	1.30000E+0	6.30239E+0	6.40646E+0	5.81904E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.20257E+0	3.60618E-1	3.26309E-8	-9.39966E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79747E+0	3.96236E-4	1.15958E-2
4.18528E+4	7.43683E+1	1.30000E+0	6.30048E+0	6.40646E+0	6.72315E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.15924E+0	3.60624E-1	3.77026E-8	-4.37558E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79764E+0	4.07662E-4	4.92768E-3
4.18548E+4	7.43049E+1	1.30000E+0	6.29511E+0	6.40646E+0	6.80192E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.23681E+0	3.60586E-1	3.81452E-8	-3.91186E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79716E+0	4.12275E-4	8.90942E-3
4.18568E+4	7.42565E+1	1.30000E+0	6.29123E+0	6.40646E+0	6.90137E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.20282E+0	3.60698E-1	3.86998E-8	-3.41623E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79740E+0	3.95530E-4	1.53344E-3
4.18588E+4	7.42193E+1	1.30000E+0	6.28846E+0	6.40646E+0	7.30627E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.17136E+0	3.60631E-1	4.09794E-8	-5.49965E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79758E+0	4.05422E-4	2.92399E-3
4.18608E+4	7.41894E+1	1.30000E+0	6.28622E+0	6.40646E+0	7.62489E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.20543E+0	3.60640E-1	4.27617E-8	5.32339E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79746E+0	4.04793E-4	1.28417E-3
4.18628E+4	7.41652E+1	1.30000E+0	6.28336E+0	6.40646E+0	7.31521E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.16415E+0	3.60622E-1	4.10258E-8	1.05632E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79746E+0	4.00606E-4	5.27949E-3
4.18648E+4	7.41038E+1	1.30000E+0	6.27915E+0	6.40646E+0	8.68121E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.14422E+0	3.60941E-1	4.86857E-8	1.14998E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79802E+0	4.09550E-4	2.85892E-3
4.18668E+4	7.40666E+1	1.30000E+0	6.27492E+0	6.40646E+0	9.48223E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.17673E+0	3.60654E-1	5.32195E-8	2.91141E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79755E+0	4.02339E-4	3.19380E-3
4.18688E+4	7.40368E+1	1.30000E+0	6.27247E+0	6.40646E+0	8.12404E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.26442E+0	3.60627E-1	4.55788E-8	7.85781E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79678E+0	4.02090E-4	2.07886E-3
4.18708E+4	7.39995E+1	1.30000E+0	6.26974E+0	6.40646E+0	8.28594E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.18319E+0	3.60643E-1	4.64686E-8	-7.02683E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79745E+0	4.02630E-4	4.78610E-3
4.18728E+4	7.39586E+1	1.30000E+0	6.26688E+0	6.40646E+0	9.13109E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.19760E+0	3.60685E-1	5.12094E-8	3.06481E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79754E+0	4.06480E-4	3.29886E-3
4.18748E+4	7.39381E+1	1.30000E+0	6.26403E+0	6.40646E+0	9.54562E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.16405E+0	3.60740E-1	5.35410E-8	3.09059E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79754E+0	3.94488E-4	7.96483E-3
4.18768E+4	7.38804E+1	1.30000E+0	6.25993E+0	6.40646E+0	9.90198E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.19782E+0	3.60544E-1	5.55462E-8	1.34131E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79717E+0	4.10097E-4	1.04256E-2
4.18788E+4	7.38431E+1	1.30000E+0	6.25599E+0	6.40646E+0	9.49583E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.21476E+0	3.60665E-1	5.32468E-8	-9.42990E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79712E+0	4.00113E-4	5.52159E-3
4.18808E+4	7.38134E+1	1.30000E+0	6.25347E+0	6.40646E+0	9.83348E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.18875E+0	3.60676E-1	5.51456E-8	-3.46301E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79746E+0	4.04179E-4	5.48311E-3
4.18828E+4	7.37724E+1	1.30000E+0	6.25058E+0	6.40646E+0	1.02940E-5	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.23790E+0	3.60681E-1	5.77371E-8	-5.40137E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79700E+0	4.00005E-4	2.62899E-3
4.18848E+4	7.37389E+1	1.30000E+0	6.24819E+0	6.40646E+0	1.01348E-5	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.26734E+0	3.60603E-1	5.68446E-8	2.25865E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79652E+0	4.06167E-4	7.49395E-3
4.18868E+4	7.37165E+1	1.30000E+0	6.24551E+0	6.40646E+0	1.01788E-5	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.29553E+0	3.60551E-1	5.70788E-8	-6.79061E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79649E+0	4.13282E-4	8.32929E-3
4.18888E+4	7.36942E+1	1.30000E+0	6.24337E+0	6.40646E+0	9.48292E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.25877E+0	3.60518E-1	5.31697E-8	-1.22039E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79668E+0	3.98562E-4	2.51416E-3
4.18908E+4	7.36606E+1	1.30000E+0	6.24053E+0	6.40646E+0	1.03516E-5	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.26468E+0	3.60565E-1	5.80366E-8	-3.92334E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79681E+0	4.05709E-4	4.35699E-3
4.18928E+4	7.35899E+1	1.30000E+0	6.23534E+0	6.40646E+0	1.17166E-5	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.25666E+0	3.60547E-1	6.56929E-8	-6.61515E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79672E+0	4.06429E-4	7.03487E-3
4.18948E+4	7.35490E+1	1.30000E+0	6.23192E+0	6.40646E+0	1.03155E-5	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.25606E+0	3.60522E-1	5.78377E-8	3.30302E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79680E+0	3.91109E-4	1.81880E-3
4.18968E+4	7.35155E+1	1.30000E+0	6.22934E+0	6.40646E+0	9.93110E-6	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.26629E+0	3.60549E-1	5.56780E-8	2.75826E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79660E+0	4.11627E-4	4.50046E-3
4.18988E+4	7.34968E+1	1.30000E+0	6.22689E+0	6.40646E+0	1.17675E-5	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.25683E+0	3.60500E-1	6.59787E-8	3.23585E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79671E+0	3.97841E-4	6.01190E-3
4.19008E+4	7.34540E+1	1.30000E+0	6.22397E+0	6.40646E+0	1.21752E-5	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.24242E+0	3.60525E-1	6.82603E-8	4.17557E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79678E+0	4.00985E-4	3.78958E-3
4.19038E+4	7.34298E+1	1.30000E+0	6.22097E+0	6.40646E+0	1.07996E-5	1.32910E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.25092E+0	3.60503E-1	6.05496E-8	3.34832E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79674E+0	3.62325E-4	2.98999E-3
4.19078E+4	7.33441E+1	1.30000E+0	6.21372E+0	6.28093E+0	1.10281E-5	1.30005E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.26392E+0	3.60604E-1	6.18334E-8	-3.62776E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79672E+0	3.96400E-4	3.91588E-3
4.19118E+4	7.32659E+1	1.30000E+0	6.20709E+0	6.15540E+0	1.13001E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.23965E+0	3.60502E-1	6.33568E-8	-3.01860E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79678E+0	4.08822E-4	8.67863E-3
4.19138E+4	7.32101E+1	1.30000E+0	6.20353E+0	6.15540E+0	1.20325E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.24800E+0	3.60545E-1	6.74529E-8	4.52980E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79679E+0	4.06230E-4	1.41148E-2
4.19158E+4	7.32101E+1	1.30000E+0	6.20236E+0	6.15540E+0	1.05939E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.28331E+0	3.60454E-1	5.93993E-8	4.19206E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79652E+0	3.94604E-4	5.05566E-3
4.19178E+4	7.31691E+1	1.30000E+0	6.19889E+0	6.15540E+0	1.15944E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.30378E+0	3.60512E-1	6.49914E-8	-1.51690E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79626E+0	4.08435E-4	5.03835E-3
4.19198E+4	7.30983E+1	1.30000E+0	6.19289E+0	6.15540E+0	1.22060E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.25254E+0	3.60586E-1	6.84295E-8	2.05477E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79647E+0	3.90156E-4	7.49300E-3
4.19218E+4	7.30648E+1	1.30000E+0	6.19031E+0	6.15540E+0	1.21992E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.29254E+0	3.60562E-1	6.84050E-8	-4.16765E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79650E+0	4.09234E-4	1.48844E-3
4.19238E+4	7.30164E+1	1.30000E+0	6.18700E+0	6.15540E+0	1.20556E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.26653E+0	3.60466E-1	6.75961E-8	-7.80409E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79662E+0	4.03775E-4	7.45915E-3
4.19258E+4	7.29829E+1	1.30000E+0	6.18431E+0	6.15540E+0	1.27040E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.25720E+0	3.60516E-1	7.12078E-8	3.11359E-11	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79698E+0	4.14389E-4	7.42366E-3
4.19278E+4	7.29829E+1	1.30000E+0	6.18311E+0	6.15540E+0	1.32568E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.26888E+0	3.60440E-1	7.43324E-8	-5.49145E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79646E+0	3.95125E-4	6.42644E-3
4.19298E+4	7.29381E+1	1.30000E+0	6.17932E+0	6.15540E+0	1.27908E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.26714E+0	3.60551E-1	7.16911E-8	-4.98602E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79644E+0	4.07730E-4	1.18168E-2
4.19318E+4	7.28712E+1	1.30000E+0	6.17365E+0	6.15540E+0	1.45177E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.22171E+0	3.60438E-1	8.13959E-8	-3.65792E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79661E+0	4.04235E-4	2.66823E-2
4.19338E+4	7.28377E+1	1.30000E+0	6.17081E+0	6.15540E+0	1.46182E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.28171E+0	3.60540E-1	8.19388E-8	-5.45454E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79667E+0	3.96997E-4	4.43895E-3
4.19358E+4	7.28004E+1	1.30000E+0	6.16810E+0	6.15540E+0	1.28834E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.22384E+0	3.60518E-1	7.22310E-8	-1.36864E-8	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79690E+0	4.12273E-4	4.28804E-3
4.19378E+4	7.27669E+1	1.30000E+0	6.16569E+0	6.15540E+0	1.33267E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.24765E+0	3.60473E-1	7.47139E-8	-1.12184E-8	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79678E+0	4.01108E-4	5.45540E-3
4.19398E+4	7.27297E+1	1.30000E+0	6.16310E+0	6.15540E+0	1.32602E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.31527E+0	3.60488E-1	7.43296E-8	1.76796E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79610E+0	4.04263E-4	3.08848E-3
4.19418E+4	7.27110E+1	1.30000E+0	6.16036E+0	6.15540E+0	1.32904E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.25034E+0	3.60522E-1	7.45094E-8	2.71751E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79662E+0	4.02211E-4	6.08154E-3
4.19438E+4	7.26924E+1	1.30000E+0	6.15850E+0	6.15540E+0	1.47681E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.26461E+0	3.60494E-1	8.27962E-8	-2.21561E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79646E+0	3.85111E-4	4.69045E-3
4.19458E+4	7.26254E+1	1.30000E+0	6.15282E+0	6.15540E+0	1.45466E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.25497E+0	3.60469E-1	8.15483E-8	-3.52257E-10	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79678E+0	3.91753E-4	2.32277E-3
4.19478E+4	7.25807E+1	1.30000E+0	6.14931E+0	6.15540E+0	1.38799E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.32478E+0	3.60457E-1	7.78060E-8	-2.90298E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79615E+0	3.92608E-4	3.85583E-3
4.19498E+4	7.25434E+1	1.30000E+0	6.14664E+0	6.15540E+0	1.39821E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.25942E+0	3.60349E-1	7.83753E-8	-1.78323E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79650E+0	3.86353E-4	7.83241E-3
4.19518E+4	7.24988E+1	1.30000E+0	6.14365E+0	6.15540E+0	1.39728E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.28234E+0	3.60384E-1	7.82975E-8	1.14798E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79628E+0	4.10244E-4	5.77806E-3
4.19538E+4	7.24821E+1	1.30000E+0	6.14090E+0	6.15540E+0	1.45757E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.30145E+0	3.60297E-1	8.16925E-8	2.78895E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79623E+0	3.94356E-4	4.30878E-3
4.19558E+4	7.24653E+1	1.30000E+0	6.13926E+0	6.15540E+0	1.54137E-5	1.27100E+3	2.95000E+2	3.00000E+2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	9.32214E+0	3.60426E-1	8.63630E-8	4.27540E-9	3.53890E+1	3.72300E+0	3.85800E+0	6.81300E+0	3.67100E+0	3.52310E+1	3.79625E+0	3.96197E-4	5.51487E-3
